taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2493216	Hippolais pallida (Hemprich & Ehrenberg, 1833)	5739361	Iduna pallida (Hemprich & Ehrenberg, 1833)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Iduna	3241698	Iduna pallida	5739361	LC
3242735	Astur Lacepède, 1799	3242735	Astur Lacepède, 1799	131	GENUS	DOUBTFUL	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Astur	3242735			
2480487	Circus cyaneus (Linnaeus, 1766)	2480487	Circus cyaneus (Linnaeus, 1766)	1125	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus cyaneus	2480487	LC
6540377	Motacilla flava flavissima (Blyth, 1834)	6540377	Motacilla flava flavissima (Blyth, 1834)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla flava	9701857	
7190901	Graptemys pseudogeographica pseudogeographica	7190901	Graptemys pseudogeographica pseudogeographica	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Graptemys	2443072	Graptemys pseudogeographica	9228211	LC
10899919	Salamandra atra atra	2431781	Salamandra atra Laurenti, 1768	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Salamandra	8024525	Salamandra atra	2431781	
2477732	Picoides Lacépède, 1799	2477732	Picoides Lacépède, 1799	30	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picoides	2477732			NE
9413670	Larus michahellis J.F.Naumann, 1840	9413670	Larus michahellis J.F.Naumann, 1840	30642	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus michahellis	9413670	LC
11213766	Natrix helvetica helvetica	11213766	Natrix helvetica helvetica	14	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Natrix	8971388	Natrix helvetica	9350124	
2493633	Taeniopygia guttata (Vieillot, 1817)	2493633	Taeniopygia guttata (Vieillot, 1817)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Taeniopygia	2493632	Taeniopygia guttata	2493633	LC
2494517	Carpodacus rubicilla (Güldenstädt, 1775)	2494517	Carpodacus rubicilla (Güldenstädt, 1775)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus rubicilla	2494517	LC
2481618	Stercorarius skua (Brünnich, 1764)	2481618	Stercorarius skua (Brünnich, 1764)	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Stercorariidae	9347	Stercorarius	2481608	Stercorarius skua	2481618	LC
2493090	Phylloscopus proregulus (Pallas, 1811)	2493090	Phylloscopus proregulus (Pallas, 1811)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus proregulus	2493090	LC
7062200	Trachemys scripta scripta	7062200	Trachemys scripta scripta	71	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Trachemys	2442941	Trachemys scripta	2443002	
9990095	Curruca melanocephala (J.F.Gmelin, 1789)	9990095	Curruca melanocephala (J.F.Gmelin, 1789)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Curruca	7988924	Curruca melanocephala	9990095	LC
2479529	Cyanoliseus patagonus (Vieillot, 1818)	2479529	Cyanoliseus patagonus (Vieillot, 1818)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Cyanoliseus	2479528	Cyanoliseus patagonus	2479529	LC
2482492	Corvus corax Linnaeus, 1758	2482492	Corvus corax Linnaeus, 1758	12088	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus corax	2482492	LC
7094921	Milvus migrans migrans	7094921	Milvus migrans migrans	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Milvus	5229166	Milvus migrans	5229167	
2480800	Platalea alba Scopoli, 1786	2480800	Platalea alba Scopoli, 1786	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Platalea	2480798	Platalea alba	2480800	LC
2481221	Xema sabini (Sabine, 1819)	2481221	Xema sabini (Sabine, 1819)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Xema	2481220	Xema sabini	2481221	LC
5218410	Lissotriton helveticus (Razoumovsky, 1789)	5218410	Lissotriton helveticus (Razoumovsky, 1789)	20546	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Lissotriton	5218404	Lissotriton helveticus	5218410	LC
5228644	Apus caffer (M.H.K.Lichtenstein, 1823)	5228644	Apus caffer (M.H.K.Lichtenstein, 1823)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus caffer	5228644	LC
7341753	Nucifraga caryocatactes caryocatactes	7341753	Nucifraga caryocatactes caryocatactes	93	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Nucifraga	2482612	Nucifraga caryocatactes	2482613	
8935387	Linaria cannabina cannabina	8935387	Linaria cannabina cannabina	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Linaria	8741507	Linaria cannabina	8104397	
2490956	Monticola saxatilis (Linnaeus, 1766)	2490956	Monticola saxatilis (Linnaeus, 1766)	933	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Monticola	8156917	Monticola saxatilis	2490956	LC
2498393	Dendrocygna autumnalis (Linnaeus, 1758)	2498393	Dendrocygna autumnalis (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna autumnalis	2498393	LC
8077224	Alauda arvensis Linnaeus, 1758	8077224	Alauda arvensis Linnaeus, 1758	6520	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Alauda	2490696	Alauda arvensis	8077224	LC
2492371	Montifringilla nivalis (Linnaeus, 1766)	2492371	Montifringilla nivalis (Linnaeus, 1766)	2266	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Montifringilla	2492365	Montifringilla nivalis	2492371	LC
7406504	Ichthyaetus audouinii (Payraudeau, 1826)	7406504	Ichthyaetus audouinii (Payraudeau, 1826)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Ichthyaetus	7237184	Ichthyaetus audouinii	7406504	NE
9918569	Myotis crypticus Ruedi et al., 2019	9918569	Myotis crypticus Ruedi et al., 2019	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis crypticus	9918569	NE
8615	Salmonidae	8615	Salmonidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615					NE
2482473	Corvus monedula Linnaeus, 1758	6100954	Coloeus monedula (Linnaeus, 1758)	5517	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Coloeus	4852454	Coloeus monedula	6100954	LC
2498246	Melanitta perspicillata (Linnaeus, 1758)	2498246	Melanitta perspicillata (Linnaeus, 1758)	86	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Melanitta	2498237	Melanitta perspicillata	2498246	LC
4286942	Carassius auratus (Linnaeus, 1758)	4286942	Carassius auratus (Linnaeus, 1758)	245	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Carassius	7396773	Carassius auratus	4286942	LC
5228034	Chrysolophus pictus (Linnaeus, 1758)	5228034	Chrysolophus pictus (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Chrysolophus	10405331	Chrysolophus pictus	5228034	LC
6094960	Turdus merula azorensis Hartert, 1905	6094960	Turdus merula azorensis Hartert, 1905	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus merula	2490719	
2474628	Porzana pusilla (Pallas, 1776)	2474628	Porzana pusilla (Pallas, 1776)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana pusilla	2474628	LC
2490384	Cardinalis cardinalis (Linnaeus, 1758)	2490384	Cardinalis cardinalis (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Cardinalis	3241527	Cardinalis cardinalis	2490384	LC
2491582	Emberiza rustica Pallas, 1776	2491582	Emberiza rustica Pallas, 1776	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza rustica	2491582	VU
2493626	Lonchura malacca (Linnaeus, 1766)	2493626	Lonchura malacca (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lonchura	2493593	Lonchura malacca	2493626	LC
5218405	Lissotriton vulgaris (Linnaeus, 1758)	5218405	Lissotriton vulgaris (Linnaeus, 1758)	14701	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Lissotriton	5218404	Lissotriton vulgaris	5218405	LC
5229138	Vanellus gregarius (Pallas, 1771)	5229138	Vanellus gregarius (Pallas, 1771)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Vanellus	3242344	Vanellus gregarius	5229138	CR
7190956	Botaurus stellaris stellaris	7190956	Botaurus stellaris stellaris	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Botaurus	2480909	Botaurus stellaris	2480910	
9409796	Corvus corone Linnaeus, 1758	9409796	Corvus corone Linnaeus, 1758	58629	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus corone	9409796	LC
952	Anura	952	Anura	2	ORDER	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952							NE
2479888	Cacatua galerita (Latham, 1790)	2479888	Cacatua galerita (Latham, 1790)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Cacatua	2479869	Cacatua galerita	2479888	LC
2498335	Cygnus melancoryphus (Molina, 1782)	2498335	Cygnus melancoryphus (Molina, 1782)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus melancoryphus	2498335	LC
2439140	Clethrionomys glareolus (Schreber, 1780)	5706764	Myodes glareolus (Schreber, 1780)	71	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Myodes	2438724	Myodes glareolus	5706764	LC
2468095	Anguis fragilis Linnaeus, 1758	2468095	Anguis fragilis Linnaeus, 1758	9942	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Anguidae	9198	Anguis	2448256	Anguis fragilis	2468095	LC
2479646	Amazona oratrix Ridgway, 1887	2479646	Amazona oratrix Ridgway, 1887	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona oratrix	2479646	EN
2480910	Botaurus stellaris (Linnaeus, 1758)	2480910	Botaurus stellaris (Linnaeus, 1758)	1056	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Botaurus	2480909	Botaurus stellaris	2480910	LC
2481156	Larus glaucoides B.Meyer, 1822	2481156	Larus glaucoides B.Meyer, 1822	31	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus glaucoides	2481156	LC
2490719	Turdus merula Linnaeus, 1758	2490719	Turdus merula Linnaeus, 1758	54861	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus merula	2490719	LC
6161347	Natrix natrix (Linnaeus, 1758)	6161347	Natrix natrix (Linnaeus, 1758)	503	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Natrix	8971388	Natrix natrix	6161347	LC
7341732	Pyrrhocorax graculus graculus	7341732	Pyrrhocorax graculus graculus	19	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Pyrrhocorax	2482551	Pyrrhocorax graculus	2482553	
7626513	Emberiza cirlus Linnaeus, 1767	7626513	Emberiza cirlus Linnaeus, 1767	1396	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza cirlus	7626513	LC
8750808	Mus domesticus Schwartz & Schwartz, 1943	7429082	Mus musculus Linnaeus, 1758	1081	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Mus	9800657	Mus musculus	7429082	NE
9273219	Lanius schach Linnaeus, 1758	9273219	Lanius schach Linnaeus, 1758	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius schach	9273219	LC
9743996	Phaethon aethereus Linnaeus, 1758	9743996	Phaethon aethereus Linnaeus, 1758	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Phaethontiformes	7190987	Phaethontidae	5267	Phaethon	2481360	Phaethon aethereus	9743996	LC
2481685	Limosa limosa (Linnaeus, 1758)	2481685	Limosa limosa (Linnaeus, 1758)	320	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limosa	2481679	Limosa limosa	2481685	NT
4265185	Arvicola amphibius (Linnaeus, 1758)	4265185	Arvicola amphibius (Linnaeus, 1758)	10117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Arvicola	2438490	Arvicola amphibius	4265185	LC
734	Chiroptera	734	Chiroptera	38	ORDER	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734							NE
2490774	Turdus viscivorus Linnaeus, 1758	2490774	Turdus viscivorus Linnaeus, 1758	10052	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus viscivorus	2490774	LC
9701857	Motacilla flava Linnaeus, 1758	9701857	Motacilla flava Linnaeus, 1758	3148	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla flava	9701857	LC
5264	Passeridae	5264	Passeridae	5	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264					NE
2441019	Bos grunniens Linnaeus, 1766	2441019	Bos grunniens Linnaeus, 1766	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Bos	2441017	Bos grunniens	2441019	NE
2476004	Buceros rhinoceros Linnaeus, 1758	2476004	Buceros rhinoceros Linnaeus, 1758	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Buceros	2476003	Buceros rhinoceros	2476004	VU
2480566	Buteo regalis (G.R.Gray, 1844)	2480566	Buteo regalis (G.R.Gray, 1844)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo regalis	2480566	LC
2480690	Hieraaetus fasciatus (Vieillot, 1822)	5844449	Aquila fasciata Vieillot, 1822	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aquila	2480498	Aquila fasciata	5844449	LC
2490310	Motacilla cinerea Tunstall, 1771	2490310	Motacilla cinerea Tunstall, 1771	12025	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla cinerea	2490310	LC
5429347	Phoenicurus T.Forster, 1817	5429347	Phoenicurus T.Forster, 1817	21	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Phoenicurus	5429347			NE
2481072	Daptrius Vieillot, 1816	2481072	Daptrius Vieillot, 1816	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Daptrius	2481072			NE
5219243	Vulpes vulpes (Linnaeus, 1758)	5219243	Vulpes vulpes (Linnaeus, 1758)	20590	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Vulpes	5219234	Vulpes vulpes	5219243	LC
10382597	Aythya fuligula x marila	10382597	Aythya fuligula x marila	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya fuligula x marila	10382597	
44	Chordata	44	Chordata	4	PHYLUM	ACCEPTED	Animalia	1	Chordata	44											NE
2474045	Alectoris barbara (Bonnaterre, 1790)	2474045	Alectoris barbara (Bonnaterre, 1790)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Alectoris	2474025	Alectoris barbara	2474045	LC
2498402	Dendrocygna bicolor (Vieillot, 1816)	2498402	Dendrocygna bicolor (Vieillot, 1816)	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna bicolor	2498402	LC
8971388	Natrix Laurenti, 1768	8971388	Natrix Laurenti, 1768	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Natrix	8971388			NE
2498390	Marmaronetta angustirostris (Ménétries, 1832)	2498390	Marmaronetta angustirostris (Ménétries, 1832)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Marmaronetta	2498389	Marmaronetta angustirostris	2498390	VU
7340170	Anser serrirostris Gould, 1852	7340170	Anser serrirostris Gould, 1852	235	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser serrirostris	7340170	NE
9305555	Spatula versicolor (Vieillot, 1816)	9305555	Spatula versicolor (Vieillot, 1816)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula versicolor	9305555	LC
2481119	Chlidonias niger (Linnaeus, 1758)	2481119	Chlidonias niger (Linnaeus, 1758)	1121	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chlidonias	2481118	Chlidonias niger	2481119	LC
2493669	Estrilda melpoda (Vieillot, 1817)	2493669	Estrilda melpoda (Vieillot, 1817)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda melpoda	2493669	LC
2877	Accipitridae	2877	Accipitridae	2	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877					NE
2481759	Calidris alpina (Linnaeus, 1758)	2481759	Calidris alpina (Linnaeus, 1758)	2032	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris alpina	2481759	LC
2489068	Leucopsar rothschildi Stresemann, 1912	2489068	Leucopsar rothschildi Stresemann, 1912	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Leucopsar	2489067	Leucopsar rothschildi	2489068	CR
2493550	Locustella lanceolata (Temminck, 1840)	2493550	Locustella lanceolata (Temminck, 1840)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella lanceolata	2493550	LC
5232452	Branta hutchinsii (Richardson, 1832)	5232452	Branta hutchinsii (Richardson, 1832)	44	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta hutchinsii	5232452	LC
5846432	Larus fuscus intermedius Schiøler, 1922	5846432	Larus fuscus intermedius Schiøler, 1922	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus fuscus	2481174	
6171973	Delichon urbicum urbicum	6171973	Delichon urbicum urbicum	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Delichon	2489213	Delichon urbicum	2489214	
9537647	Mergus merganser Linnaeus, 1758	9537647	Mergus merganser Linnaeus, 1758	20511	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergus	2498368	Mergus merganser	9537647	LC
2437377	Marmota marmota (Linnaeus, 1758)	2437377	Marmota marmota (Linnaeus, 1758)	33626	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Marmota	2437364	Marmota marmota	2437377	LC
5232470	Oxyura maccoa (Eyton, 1838)	5232470	Oxyura maccoa (Eyton, 1838)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Oxyura	2498299	Oxyura maccoa	5232470	EN
2490609	Melanocorypha bimaculata (Ménétriés, 1832)	2490609	Melanocorypha bimaculata (Ménétriés, 1832)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Melanocorypha	2490608	Melanocorypha bimaculata	2490609	LC
2498112	Anas acuta Linnaeus, 1758	2498112	Anas acuta Linnaeus, 1758	2832	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas acuta	2498112	LC
7342044	Periparus ater ater	7342044	Periparus ater ater	21	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Periparus	7736104	Periparus ater	2487871	
2480964	Morus bassanus (Linnaeus, 1758)	2480964	Morus bassanus (Linnaeus, 1758)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Sulidae	9351	Morus	2480962	Morus bassanus	2480964	LC
7094932	Gypaetus barbatus barbatus	7094932	Gypaetus barbatus barbatus	41	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gypaetus	2480648	Gypaetus barbatus	2480649	
8292425	Calidris subruficollis (Vieillot, 1819)	8292425	Calidris subruficollis (Vieillot, 1819)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris subruficollis	8292425	NT
9408431	Anser cygnoid (Linnaeus, 1758)	2498034	Anser cygnoides (Linnaeus, 1758)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser cygnoides	2498034	VU
2473958	Perdix perdix (Linnaeus, 1758)	2473958	Perdix perdix (Linnaeus, 1758)	121	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Perdix	2473953	Perdix perdix	2473958	LC
2482054	Podiceps cristatus (Linnaeus, 1758)	2482054	Podiceps cristatus (Linnaeus, 1758)	30364	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps cristatus	2482054	LC
2498036	Anser anser (Linnaeus, 1758)	2498036	Anser anser (Linnaeus, 1758)	7578	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser anser	2498036	LC
7342146	Turdus philomelos philomelos	7342146	Turdus philomelos philomelos	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus philomelos	7901064	
8000602	Mareca penelope (Linnaeus, 1758)	8000602	Mareca penelope (Linnaeus, 1758)	3522	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mareca	2498314	Mareca penelope	8000602	LC
