seq	kingdom	phylum	class	order	family	genus	species
seq_13160	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium avenaceum
seq_13161	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tricladiaceae	Tricladium	Tricladium kelleri
seq_13163	NA	NA	NA	NA	NA	NA	NA
seq_13164	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia tribacia
seq_13165	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_13168	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	NA	NA
seq_13169	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	NA	NA
seq_13170	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	NA
seq_13171	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	NA
seq_13173	NA	NA	NA	NA	NA	NA	NA
seq_13174	Fungi	Ascomycota	Sordariomycetes	Cephalothecales	Cephalothecaceae	Cephalotheca	Cephalotheca foveolata
seq_13177	NA	NA	NA	NA	NA	NA	NA
seq_13180	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	NA	NA
seq_13181	NA	NA	NA	NA	NA	NA	NA
seq_13182	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA
seq_13183	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_13184	NA	NA	NA	NA	NA	NA	NA
seq_13186	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13187	NA	NA	NA	NA	NA	NA	NA
seq_13188	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	NA
seq_13189	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus elaphinus
seq_13190	Fungi	Ascomycota	Leotiomycetes	Helotiales	Solenopeziaceae	Lasiobelonium	Lasiobelonium variegatum
seq_13192	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	NA
seq_13193	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	NA
seq_13195	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_13196	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Xenosonderhenia	Xenosonderhenia syzygii
seq_13197	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	NA
seq_13198	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Erysiphe	Erysiphe necator
seq_13204	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	NA
seq_13205	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Buddleja	Buddleja albiflora
seq_13210	NA	NA	NA	NA	NA	NA	NA
seq_13212	NA	NA	NA	NA	NA	NA	NA
seq_13213	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13214	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA
seq_13215	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13216	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phaeophlebiopsis	Phaeophlebiopsis peniophoroides
seq_13218	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Oedocephalum	NA
seq_13225	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	NA	NA	NA
seq_13226	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
seq_13227	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_13232	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	NA
seq_13233	Fungi	Ascomycota	Dothideomycetes	NA	NA	Pseudoarthrographis	NA
seq_13234	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	NA	NA
seq_13236	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	NA	NA
seq_13237	NA	NA	NA	NA	NA	NA	NA
seq_13238	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_13240	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Xenopyricularia	Xenopyricularia junci
seq_13241	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus eludens
seq_13243	Fungi	Ascomycota	Sordariomycetes	Xylariales	Castanediellaceae	Castanediella	NA
seq_13248	NA	NA	NA	NA	NA	NA	NA
seq_13249	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	NA
seq_13253	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia gruessii
seq_13254	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	NA
seq_13255	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	NA
seq_13256	NA	NA	NA	NA	NA	NA	NA
seq_13257	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	NA	NA
seq_13259	NA	NA	NA	NA	NA	NA	NA
seq_13260	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Chlamydomonadaceae	Chlamydomonas	NA
seq_13261	Fungi	Ascomycota	Sordariomycetes	Boliniales	NA	Paramicrothyrium	NA
seq_13262	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete livescens
seq_13267	NA	NA	NA	NA	NA	NA	NA
seq_13268	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora proxima
seq_13270	Fungi	Ascomycota	Dothideomycetes	Zeloasperisporiales	Zeloasperisporiaceae	Zeloasperisporium	Zeloasperisporium searsiae
seq_13272	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis subdomestica
seq_13273	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_13274	NA	NA	NA	NA	NA	NA	NA
seq_13277	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria viridis
seq_13279	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Golovinomyces	Golovinomyces echinopis
seq_13280	NA	NA	NA	NA	NA	NA	NA
seq_13281	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	NA	NA
seq_13286	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13291	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_13292	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Pestalotiopsidaceae	Pestalotiopsis	NA
seq_13293	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13294	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
seq_13295	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13297	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_13298	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
seq_13304	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13307	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_13309	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza vesiculosa
seq_13310	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_13311	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	NA
seq_13313	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Pseudorobillarda	NA
seq_13314	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
seq_13315	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
seq_13317	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_13321	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	NA	NA
seq_13323	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Trichothecium	Trichothecium ovalisporum
seq_13328	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	NA
seq_13330	NA	NA	NA	NA	NA	NA	NA
seq_13331	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	NA	NA
seq_13332	NA	NA	NA	NA	NA	NA	NA
seq_13334	NA	NA	NA	NA	NA	NA	NA
seq_13339	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_13340	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
seq_13342	NA	NA	NA	NA	NA	NA	NA
seq_13343	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_13344	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
seq_13345	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	NA
seq_13346	NA	NA	NA	NA	NA	NA	NA
seq_13347	NA	NA	NA	NA	NA	NA	NA
seq_13349	NA	NA	NA	NA	NA	NA	NA
seq_13351	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia asperata
seq_13352	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_13354	NA	NA	NA	NA	NA	NA	NA
seq_13355	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13356	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Pseudosigmoidea	NA
seq_13357	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
seq_13358	NA	NA	NA	NA	NA	NA	NA
seq_13359	NA	NA	NA	NA	NA	NA	NA
seq_13360	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
seq_13363	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	NA
seq_13368	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Virgaria	NA
seq_13369	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	NA
seq_13372	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_13373	NA	NA	NA	NA	NA	NA	NA
seq_13375	NA	NA	NA	NA	NA	NA	NA
seq_13376	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	NA
seq_13379	NA	NA	NA	NA	NA	NA	NA
seq_13381	NA	NA	NA	NA	NA	NA	NA
seq_13382	NA	NA	NA	NA	NA	NA	NA
seq_13383	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Devriesia	NA
seq_13384	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_13386	NA	NA	NA	NA	NA	NA	NA
seq_13387	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia poagena
seq_13388	NA	NA	NA	NA	NA	NA	NA
seq_13390	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	NA	Operculomyces	Operculomyces laminatus
seq_13394	NA	NA	NA	NA	NA	NA	NA
seq_13395	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13397	NA	NA	NA	NA	NA	NA	NA
seq_13398	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13399	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13400	NA	NA	NA	NA	NA	NA	NA
seq_13401	NA	NA	NA	NA	NA	NA	NA
seq_13402	NA	NA	NA	NA	NA	NA	NA
seq_13403	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha	Opegrapha vermicellifera
seq_13406	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	Phialocephala compacta
seq_13407	NA	NA	NA	NA	NA	NA	NA
seq_13409	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Stylonectria	NA
seq_13410	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_13411	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_13412	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	NA
seq_13413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_13415	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
seq_13416	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Galerina	Galerina triscopa
seq_13417	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Imbribryum	NA
seq_13418	NA	NA	NA	NA	NA	NA	NA
seq_13419	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	NA
seq_13421	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
seq_13422	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola schroeteri
seq_13425	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13427	NA	NA	NA	NA	NA	NA	NA
seq_13428	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	NA
seq_13429	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	Blastobotrys bombycis
seq_13430	NA	NA	NA	NA	NA	NA	NA
seq_13431	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	Dactylonectria macrodidyma
seq_13432	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Endosporiaceae	Endosporium	NA
seq_13433	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	NA	NA
seq_13434	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Amphisphaeriaceae	Lepteutypa	NA
seq_13435	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus	Ranunculus polyanthemos
seq_13437	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	NA
seq_13438	NA	NA	NA	NA	NA	NA	NA
seq_13440	NA	NA	NA	NA	NA	NA	NA
seq_13442	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces subiculosus
seq_13444	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13445	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia caspica
seq_13447	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
seq_13451	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
seq_13452	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
seq_13458	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	NA
seq_13459	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	NA	NA
seq_13462	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	NA
seq_13463	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
seq_13464	NA	NA	NA	NA	NA	NA	NA
seq_13465	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
seq_13466	NA	NA	NA	NA	NA	NA	NA
seq_13470	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Chlorocillium	Chlorocillium griseum
seq_13473	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Slopeiomyces	Slopeiomyces cylindrosporus
seq_13474	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
seq_13476	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
seq_13478	NA	NA	NA	NA	NA	NA	NA
seq_13480	Fungi	Ascomycota	Sareomycetes	Sareales	Sareaceae	Sarea	NA
seq_13481	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	NA
seq_13482	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Capnodium	Capnodium citri
seq_13485	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	NA
seq_13488	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	NA
seq_13489	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_13490	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	NA	NA
seq_13492	NA	NA	NA	NA	NA	NA	NA
seq_13495	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Hyphodiscus	Hyphodiscus luxurians
seq_13497	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida multis-gemmis
seq_13499	NA	NA	NA	NA	NA	NA	NA
seq_13500	Fungi	Basidiomycota	Agaricomycetes	Russulales	Xenasmataceae	Xenasmatella	NA
seq_13502	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Sparassidaceae	Crustoderma	Crustoderma dryinum
seq_13503	NA	NA	NA	NA	NA	NA	NA
seq_13504	NA	NA	NA	NA	NA	NA	NA
seq_13509	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	Hypholoma radicosum
seq_13514	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	Hydrophana	Hydrophana sphaerospora
seq_13515	NA	NA	NA	NA	NA	NA	NA
seq_13518	NA	NA	NA	NA	NA	NA	NA
seq_13521	NA	NA	NA	NA	NA	NA	NA
seq_13523	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13528	Chromista	Ciliophora	Colpodea	Colpodida	Colpodidae	Colpoda	NA
seq_13532	NA	NA	NA	NA	NA	NA	NA
seq_13533	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia intermedia
seq_13534	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	NA
seq_13535	NA	NA	NA	NA	NA	NA	NA
seq_13536	NA	NA	NA	NA	NA	NA	NA
seq_13537	NA	NA	NA	NA	NA	NA	NA
seq_13541	NA	NA	NA	NA	NA	NA	NA
seq_13543	NA	NA	NA	NA	NA	NA	NA
seq_13544	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	NA
seq_13546	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium campestre
seq_13549	NA	NA	NA	NA	NA	NA	NA
seq_13551	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Proliferodiscus	NA
seq_13553	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Hohenbuehelia	Hohenbuehelia atrocoerulea
seq_13555	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Biscogniauxia	Biscogniauxia mediterranea
seq_13558	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
seq_13560	NA	NA	NA	NA	NA	NA	NA
seq_13563	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Roccellaceae	Gyrographa	NA
seq_13564	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
seq_13566	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13570	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Suhomyces	Suhomyces vadensis
seq_13571	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	NA	NA
seq_13572	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Sistotremataceae	Trechispora	NA
seq_13573	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
seq_13576	NA	NA	NA	NA	NA	NA	NA
seq_13577	NA	NA	NA	NA	NA	NA	NA
seq_13578	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	NA
seq_13581	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13582	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	NA
seq_13583	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	NA	NA
seq_13584	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Camposporium	Camposporium appendiculatum
seq_13585	NA	NA	NA	NA	NA	NA	NA
seq_13586	NA	NA	NA	NA	NA	NA	NA
seq_13590	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA
seq_13593	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium lilacinum
seq_13597	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Devriesia	NA
seq_13603	NA	NA	NA	NA	NA	NA	NA
seq_13604	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	NA
seq_13605	NA	NA	NA	NA	NA	NA	NA
seq_13606	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria decastyla
seq_13607	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	Queiroziella	Queiroziella brasiliensis
seq_13610	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_13612	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	NA	NA
seq_13614	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	NA	NA
seq_13615	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	NA	NA
seq_13619	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Diplosphaera	NA
seq_13624	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_13625	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia	NA
seq_13626	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Sistotremataceae	Trechispora	NA
seq_13627	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Chrysosporium	NA
seq_13629	NA	NA	NA	NA	NA	NA	NA
seq_13632	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	NA
seq_13633	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_13634	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_13635	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_13641	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	NA
seq_13642	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_13643	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13644	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_13650	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
seq_13651	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_13652	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13653	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
seq_13654	NA	NA	NA	NA	NA	NA	NA
seq_13655	NA	NA	NA	NA	NA	NA	NA
seq_13656	NA	NA	NA	NA	NA	NA	NA
seq_13659	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13660	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
seq_13662	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia	Mollisia diesbachiana
seq_13667	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Amphisphaeriaceae	Monochaetia	Monochaetia junipericola
seq_13670	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13671	NA	NA	NA	NA	NA	NA	NA
seq_13672	NA	NA	NA	NA	NA	NA	NA
seq_13673	NA	NA	NA	NA	NA	NA	NA
seq_13675	NA	NA	NA	NA	NA	NA	NA
seq_13676	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_13677	NA	NA	NA	NA	NA	NA	NA
seq_13679	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA
seq_13680	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Anthyllis	Anthyllis vulneraria
seq_13681	NA	NA	NA	NA	NA	NA	NA
seq_13682	NA	NA	NA	NA	NA	NA	NA
seq_13685	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron setiferum
seq_13688	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Coronicium	NA
seq_13689	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Amaurodon	Amaurodon viridis
seq_13690	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Glaucomaria	Glaucomaria carpinea
seq_13691	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	NA	NA
seq_13694	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_13696	NA	NA	NA	NA	NA	NA	NA
seq_13697	NA	NA	NA	NA	NA	NA	NA
seq_13698	NA	NA	NA	NA	NA	NA	NA
seq_13699	NA	NA	NA	NA	NA	NA	NA
seq_13701	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_13703	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	NA
seq_13705	NA	NA	NA	NA	NA	NA	NA
seq_13706	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola plicatilis
