phylum	class	order	family	genus	species
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Chimaphila	Chimaphila umbellata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Chondrilla	Chondrilla chondrilloides
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Chondrilla	Chondrilla juncea
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Chorispora	Chorispora tenella
Tracheophyta	Liliopsida	Poales	Poaceae	Chrysopogon	Chrysopogon gryllus
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Chrysosplenium	Chrysosplenium alternifolium
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Chrysosplenium	Chrysosplenium oppositifolium
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cicerbita	Cicerbita alpina
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca macrophylla
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca plumieri
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cichorium	Cichorium endivia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cichorium	Cichorium intybus
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Cicuta	Cicuta virosa
Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Cinnamomum	Cinnamomum glanduliferum
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Circaea	Circaea intermedia
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Circaea	Circaea alpina
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Circaea	Circaea lutetiana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium acaule
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium arvense
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium canum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Lophiolepis	Lophiolepis eriophora
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Lophiolepis	Lophiolepis spathulata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium erisithales
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium helenioides
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium monspessulanum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium alsophilum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium oleraceum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium palustre
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium pannonicum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium rivulare
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium spinosissimum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium tuberosum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium vulgare
Tracheophyta	Magnoliopsida	Malvales	Cistaceae	Cistus	Cistus salviifolius
Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Citrullus	Citrullus lanatus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cladium	Cladium mariscus
Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	Claytonia perfoliata
Tracheophyta	Liliopsida	Poales	Poaceae	Cleistogenes	Cleistogenes serotina
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis alpina
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis flammula
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis integrifolia
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis recta
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis tangutica
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis vitalba
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis viticella
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Clerodendrum	Clerodendrum trichotomum
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium vulgare
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Clypeola	Clypeola jonthlaspi
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Katapsuxis	Katapsuxis silaifolia
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cochlearia	Cochlearia danica
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cochlearia	Cochlearia officinalis
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cochlearia	Cochlearia pyrenaica
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza viridis
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Coincya	Coincya monensis
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Coincya	Coincya richeri
Tracheophyta	Liliopsida	Liliales	Colchicaceae	Colchicum	Colchicum alpinum
Tracheophyta	Liliopsida	Liliales	Colchicaceae	Colchicum	Colchicum autumnale
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Coleostephus	Coleostephus myconis
Tracheophyta	Magnoliopsida	Ericales	Polemoniaceae	Collomia	Collomia grandiflora
Tracheophyta	Magnoliopsida	Ericales	Polemoniaceae	Collomia	Collomia linearis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Colutea	Colutea arborescens
Tracheophyta	Liliopsida	Commelinales	Commelinaceae	Commelina	Commelina communis
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Conium	Conium maculatum
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Conopodium	Conopodium majus
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Conringia	Conringia orientalis
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium	Delphinium ajacis
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium	Delphinium consolida
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Convallaria	Convallaria majalis
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus arvensis
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus cantabrica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron bonariensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron canadensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron floribundus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron sumatrensis
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Corallorhiza	Corallorhiza trifida
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Coreopsis	Coreopsis grandiflora
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Coreopsis	Coreopsis lanceolata
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Coriandrum	Coriandrum sativum
Tracheophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus mas
Tracheophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus sanguinea
Tracheophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus sericea
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Coronilla	Coronilla coronata
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Coronilla	Coronilla minima
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Coronilla	Coronilla scorpioides
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Coronilla	Coronilla vaginalis
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium didymum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium coronopus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Corrigiola	Corrigiola litoralis
Tracheophyta	Liliopsida	Poales	Poaceae	Cortaderia	Cortaderia selloana
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Primula	Primula matthioli
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Pseudofumaria	Pseudofumaria alba
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis	Corydalis cava
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis	Corydalis intermedia
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Pseudofumaria	Pseudofumaria lutea
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis	Corydalis solida
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus avellana
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus colurna
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	Corylus maxima
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cosmos	Cosmos bipinnatus
Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Cotinus	Cotinus coggygria
Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Cotinus	Cotinus obovatus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster suecicus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster watereri
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster adpressus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster apiculatus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster bullatus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster dammeri
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster dielsianus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster divaricatus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster franchetii
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster horizontalis
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster integerrimus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster integrifolius
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster microphyllus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster salicifolius
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster tomentosus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cotula	Cotula australis
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Crassula	Crassula helmsii
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Crassula	Crassula tillaea
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus laevigata
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus lindmanii
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	NA
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus monogyna
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus rhipidophylla
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis albida
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis alpestris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis aurea
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis biennis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis pontana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis bursifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis capillaris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis blattarioides
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis foetida
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis froelichiana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis jacquinii
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis mollis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis nicaeensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis paludosa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis praemorsa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis pulchra
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis pygmaea
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis pyrenaica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis rhaetica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis sancta
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis setosa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis tectorum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis terglouensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis vesicaria
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Crocus	Crocus vernus
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Crocus	Crocus biflorus
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Crocus	Crocus chrysanthus
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Crocus	Crocus flavus
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Crocus	Crocus sativus
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Crocus	Crocus tommasinianus
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Crucianella	Crucianella angustifolia
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Cruciata	Cruciata glabra
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Cruciata	Cruciata laevipes
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Cruciata	Cruciata pedemontana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crupina	Crupina vulgaris
Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Cryptogramma	Cryptogramma crispa
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene baccifera
Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo
Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis sativus
Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucurbita	Cucurbita maxima
Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucurbita	Cucurbita pepo
Tracheophyta	Pinopsida	Pinales	Cupressaceae	Cupressus	Cupressus sempervirens
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta campestris
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta epilinum
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta epithymum
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta europaea
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta australis
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Cyclamen	Cyclamen coum
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Cyclamen	Cyclamen hederifolium
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Cyclamen	Cyclamen purpurascens
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cydonia	Cydonia oblonga
Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Cylindropuntia	Cylindropuntia imbricata
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Cymbalaria	Cymbalaria muralis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara cardunculus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara scolymus
Tracheophyta	Liliopsida	Poales	Poaceae	Cynodon	Cynodon dactylon
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pardoglossum	Pardoglossum cheirifolium
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Cynoglossum	Cynoglossum creticum
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Cynoglossum	Cynoglossum germanicum
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Cynoglossum	Cynoglossum officinale
Tracheophyta	Liliopsida	Poales	Poaceae	Cynosurus	Cynosurus cristatus
Tracheophyta	Liliopsida	Poales	Poaceae	Cynosurus	Cynosurus echinatus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus difformis
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus eragrostis
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus esculentus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus flavescens
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus fuscus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus glomeratus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus longus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus lupulinus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus michelianus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus microiria
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus rotundus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Cyperus	Cyperus serotinus
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Cypripedium	Cypripedium calceolus
Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Cyrtomium	Cyrtomium falcatum
Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Cyrtomium	Cyrtomium fortunei
Tracheophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	Cystopteris alpina
Tracheophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	Cystopteris dickieana
Tracheophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	Cystopteris fragilis
Tracheophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	NA
Tracheophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	Cystopteris montana
Tracheophyta	Magnoliopsida	Malvales	Cytinaceae	Cytinus	Cytinus hypocistis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisophyllum	Cytisophyllum sessilifolium
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus	Cytisus decumbens
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus	Cytisus emeriflorus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus	Cytisus nigricans
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus	Cytisus scoparius
Tracheophyta	Liliopsida	Poales	Poaceae	Dactylis	Dactylis glomerata
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza majalis
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza maculata
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza sambucina
Tracheophyta	Liliopsida	Poales	Poaceae	Danthonia	Danthonia breviaristata
Tracheophyta	Liliopsida	Poales	Poaceae	Danthonia	Danthonia alpina
Tracheophyta	Liliopsida	Poales	Poaceae	Danthonia	Danthonia decumbens
Tracheophyta	Magnoliopsida	Malvales	Thymelaeaceae	Daphne	Daphne alpina
Tracheophyta	Magnoliopsida	Malvales	Thymelaeaceae	Daphne	Daphne cneorum
Tracheophyta	Magnoliopsida	Malvales	Thymelaeaceae	Daphne	Daphne laureola
Tracheophyta	Magnoliopsida	Malvales	Thymelaeaceae	Daphne	Daphne mezereum
Tracheophyta	Magnoliopsida	Malvales	Thymelaeaceae	Daphne	Daphne striata
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Datura	Datura innoxia
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Datura	Datura stramonium
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Daucus	Daucus carota
Tracheophyta	Magnoliopsida	Caryophyllales	Aizoaceae	Delosperma	Delosperma cooperi
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium	Delphinium dubium
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium	Delphinium elatum
Tracheophyta	Liliopsida	Poales	Poaceae	Deschampsia	Deschampsia cespitosa
Tracheophyta	Liliopsida	Poales	Poaceae	Deschampsia	Deschampsia media
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Descurainia	Descurainia sophia
Tracheophyta	Magnoliopsida	Cornales	Hydrangeaceae	Deutzia	Deutzia crenata
Tracheophyta	Magnoliopsida	Cornales	Hydrangeaceae	Deutzia	Deutzia scabra
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus armeria
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus barbatus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus carthusianorum
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus caryophyllus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus deltoides
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus furcatus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus giganteus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus glacialis
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus gratianopolitanus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus hyssopifolius
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus pavonius
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus plumarius
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus sylvaticus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus seguieri
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus superbus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus	Dianthus sylvestris
Tracheophyta	Liliopsida	Poales	Poaceae	Dichanthelium	Dichanthelium acuminatum
Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Dichondra	Dichondra micrantha
Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Dictamnus	Dictamnus albus
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis grandiflora
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis lanata
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis lutea
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis purpurea
Tracheophyta	Liliopsida	Poales	Poaceae	Digitaria	Digitaria ciliaris
Tracheophyta	Liliopsida	Poales	Poaceae	Digitaria	Digitaria ischaemum
Tracheophyta	Liliopsida	Poales	Poaceae	Digitaria	NA
Tracheophyta	Liliopsida	Poales	Poaceae	Digitaria	Digitaria sanguinalis
Tracheophyta	Liliopsida	Poales	Poaceae	Digitaria	Digitaria violascens
Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros lotus
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	Diphasiastrum issleri
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	Diphasiastrum oellgaardii
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	Diphasiastrum zeilleri
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	Diphasiastrum alpinum
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	Diphasiastrum complanatum
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	Diphasiastrum tristachyum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	Diplotaxis erucoides
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	Diplotaxis muralis
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	Diplotaxis tenuifolia
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	Diplotaxis viminea
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus	Dipsacus fullonum
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus	Dipsacus laciniatus
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus	Dipsacus pilosus
